"hmain","hname","province_id","hlevel","hclass","hrib","hfund","hpmodel","catm","htype","subtype","datein","dateout","remark","weight","status_uc","hname_title","hname_name","hmain9","f_hcap","f_hreserve","cross_province","hid","ingest_tm"
"01057",รพ.สต.บ้านใหม่,"1200","36",P,"54",,,"12060305","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,บ้านใหม่,"000105700",,,N,48881,"20240410185051"
"01058",รพ.สต.บางพูด,"1200","36",P,"54",,,"12060404","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,บางพูด,"000105800",,,N,48882,"20240410185051"
"01059",รพ.สต.บางตะไนย์,"1200","36",P,"54",,,"12060501","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,บางตะไนย์,"000105900",,,N,48883,"20240410185051"
"01060",รพ.สต.คลองพระอุดม,"1200","36",P,"54",,,"12060603","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,คลองพระอุดม,"000106000",,,N,48884,"20240410185051"
"01061",รพ.สต.วัดบางบัวทอง,"1200","36",P,"54",,,"12060703","0016","001601",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,วัดบางบัวทอง,"000106100",,,N,48885,"20240410185051"
"01062",รพ.สต.หมู่ที่ 8 บ้านไทยพุทธ ต.ท่าอิฐ,"1200","36",P,"54",,I,"12060708","0010","001005",2002-10-01 00:00:00.000,,ด่วนที่สุด ที่ นบ 0032.02/151 ลว.11ม.ค.65 เรื่องแจ้งผลการตรวจสอบรายชื่อหน่วยบริการสาธารณสุข (แก้ไขชื่อจาก รพ.สต.วัดเชิงเลน เป็น รพ.สต.หมู่ที่ 8 บ้านไทยพุทธ ต.ท่าอิฐ)/9-3-65,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,หมู่ที่ 8 บ้านไทยพุทธ ต.ท่าอิฐ,"000106200",,,N,48886,"20240410185051"
"01063",รพ.สต.ท่าอิฐ,"1200","36",P,"54",,,"12060710","0010","001005",2003-07-03 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,ท่าอิฐ,"000106300",,,N,48887,"20240410185051"
"01064",รพ.สต.หมู่ที่ 3 ต.เกาะเกร็ด,"1200","36",P,"54",,I,"12060803","0010","001005",2002-10-01 00:00:00.000,,ด่วนที่สุด ที่ นบ 0032.02/151 ลว.11ม.ค.65 เรื่องแจ้งผลการตรวจสอบรายชื่อหน่วยบริการสาธารณสุข (แก้ไขชื่อจาก รพ.สต.หมู่ที่ 3 ต.เกาะเกร็ด เป็น รพ.สต.วัดบางบัวทอง หมู่ที่ 3 ต.เกาะเกร็ด)/9-3-65,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,หมู่ที่ 3 ต.เกาะเกร็ด,"000106400",,,N,48888,"20240410185051"
"01065",รพ.สต.เกาะเกร็ด,"1200","36",P,"54",,,"12060805","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,เกาะเกร็ด,"000106500",,,N,48889,"20240410185051"
"01066",รพ.สต.อ้อมเกร็ด,"1200","36",P,"54",,,"12060904","0016","001601",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,อ้อมเกร็ด,"000106600",,,N,48890,"20240410185051"
"01067",รพ.สต.คลองข่อย,"1200","36",P,"54",,,"12061006","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,คลองข่อย,"000106700",,,N,48891,"20240410185051"
"01068",รพ.สต.หมู่ที่ 10 ต.คลองข่อย,"1200","36",P,"54",,I,"12060703","0010","001005",2002-10-01 00:00:00.000,,ด่วนที่สุด ที่ นบ 0032.02/151 ลว.11ม.ค.65 เรื่องแจ้งผลการตรวจสอบรายชื่อหน่วยบริการสาธารณสุข (แก้ไขชื่อจาก รพ.สต.วัดศรีเขตนันทาราม เป็น รพ.สต.หมู่ที่ 10 ต.คลองข่อย)/9-3-65,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,หมู่ที่ 10 ต.คลองข่อย,"000106800",,,N,48892,"20240410185051"
"01069",รพ.สต.บางพลับ,"1200","36",P,"54",,,"12061103","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,บางพลับ,"000106900",,,N,48893,"20240410185051"
"01070",รพ.สต.เฉลิมพระเกียรติ 60 พรรษา นวมินทราชินี บ้านกลาง,"1300","36",P,"54",,,"13010303","0016","001601",2002-10-01 00:00:00.000,,ปรับปรุงชื่อหน่วยบริการ,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,เฉลิมพระเกียรติ 60 พรรษา นวมินทราชินี บ้านกลาง,"000107000",,,N,48894,"20240410185051"
"01071",รพ.สต.บ้านฉาง,"1300","36",P,"54",,,"13010401","0016","001601",2002-10-01 00:00:00.000,,ปรับปรุงที่อยู่,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,บ้านฉาง,"000107100",,,N,48895,"20240410185051"
"01072",รพ.สต.บ้านกระแชง,"1300","36",P,"54",,,"13010501","0010","001005",2002-10-01 00:00:00.000,,เพิ่มเบอร์โทร,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,บ้านกระแชง,"000107200",,,N,48896,"20240410185051"
"01073",รพ.สต.บ้านใหม่,"1300","36",P,"54",,,"13010202","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,บ้านใหม่,"000107300",,,N,48897,"20240410185051"
"01074",รพ.สต.บางขะแยง,"1300","36",P,"54",,,"13010604","0016","001601",2002-10-01 00:00:00.000,,เพิ่มเบอร์โทร,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,บางขะแยง,"000107400",,,N,48898,"20240410185051"
"01075",รพ.สต.บางคูวัด 1 หมู่ที่ 4,"1300","36",P,"54",,,"13010704","0010","001005",2002-10-01 00:00:00.000,,ปรับปรุงชื่อหน่วยบริการ,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,บางคูวัด 1 หมู่ที่ 4,"000107500",,,N,48899,"20240410185051"
"01076",รพ.สต.บางคูวัด 2 หมู่ที่ 12,"1300","36",P,"54",,,"13010712","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,บางคูวัด 2 หมู่ที่ 12,"000107600",,,N,48900,"20240410185051"
"01077",รพ.สต.บางหลวง,"1300","36",P,"54",,,"13010806","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,บางหลวง,"000107700",,,N,48901,"20240410185051"
"01078",รพ.สต.บางเดื่อ2,"1300","36",P,"54",,,"13010903","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,บางเดื่อ2,"000107800",,,N,48902,"20240410185051"
"01079",รพ.สต.บางเดื่อ1,"1300","36",P,"54",,,"13010904","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,บางเดื่อ1,"000107900",,,N,48903,"20240410185051"
"01080",รพ.สต.บางพูด,"1300","36",P,"54",,,"13011006","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,บางพูด,"000108000",,,N,48904,"20240410185051"
"01081",รพ.สต.บางพูน2,"1300","36",P,"54",,,"13011102","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,บางพูน2,"000108100",,,N,48905,"20240410185051"
"01082",รพ.สต.บางพูน1,"1300","36",P,"54",,,"13011104","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,บางพูน1,"000108200",,,N,48906,"20240410185051"
"01083",รพ.สต.บางกะดี1,"1300","36",P,"54",,,"13011201","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,บางกะดี1,"000108300",,,N,48907,"20240410185051"
"01084",รพ.สต.บางกะดี 2,"1300","36",P,"54",,,"13011204","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,บางกะดี 2,"000108400",,,N,48908,"20240410185051"
"01085",รพ.สต.สวนพริกไทย,"1300","36",P,"54",,,"13011305","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,สวนพริกไทย,"000108500",,,N,48909,"20240410185051"
"01086",รพ.สต.สวนพริกไทย 2,"1300","36",P,"54",,,"13011308","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,สวนพริกไทย 2,"000108600",,,N,48910,"20240410185051"
"01087",รพ.สต.หลักหก2,"1300","36",P,"54",,,"13011401","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,หลักหก2,"000108700",,,N,48911,"20240410185051"
"01088",รพ.สต.หลักหก1,"1300","36","H,P","54,63",,,"13011407","0016","001601",2002-10-01 00:00:00.000,,ปรับปรุงประเภทประจำ 1 ต.ค. 2559,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,หลักหก1,"000108800",,,N,48912,"20240410185051"
"01089",รพ.สต.คลองหนึ่ง,"1300","36",P,"54",,,"13020108","0016","001601",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,คลองหนึ่ง,"000108900",,,N,48913,"20240410185051"
"01090",รพ.สต.คลองหนึ่ง,"1300","36",P,"54",,,"13020113","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,คลองหนึ่ง,"000109000",,,N,48914,"20240410185051"
"01091",รพ.สต.คลองสอง(ประจำอำเภอ),"1300","36",P,"54",,,"13020207","0016","001601",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,คลองสอง(ประจำอำเภอ),"000109100",,,N,48915,"20240410185051"
"01092",รพ.สต.คลองสอง,"1300","36",P,"54",,,"13020213","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,คลองสอง,"000109200",,,N,48916,"20240410185051"
